調査日,医療機関名,病院URL,緯度,経度,外来_平日,外来_土日,入院,救急
2020-03-13,メンタルホスピタルかまくら山,https://mumingroup.jp/kamakurayama/,35.3176,139.5243,通常,なし,通常,なし
2020-03-13,鈴木病院,https://www.suzuki-hp.ne.jp/,35.3071,139.5014,通常,通常,通常,通常
2020-03-13,鎌倉リハビリテーション聖テレジア病院,http://www.st-therese-hp.jp/,35.3081,139.5009,一部制約あり,なし,一部制約あり,なし
2020-03-13,小さき花の園,https://www.chiisaki.com/,35.3081,139.5009,通常,なし,一部制約あり,なし
2020-03-13,医療法人養生院　清川病院,http://www.kiyokawa-hp.or.jp/,35.3213,139.5542,通常,通常,通常,通常
2020-03-13,鎌倉ヒロ病院,http://www.kamakurahilo.jp/,35.313,139.5516,通常,通常,通常,通常
2020-03-13,一般財団法人　鎌倉病院,https://kamakurahospital.or.jp/,35.3154,139.5347,通常,通常,通常,通常
2020-03-13,医療法人湘和会　湘南記念病院,http://www.syonankinenhp.or.jp/,35.3295,139.5172,通常,通常,通常,通常
2020-03-13,医療法人沖縄徳洲会　湘南鎌倉総合病院,https://www.shonankamakura.or.jp/,35.3455,139.5151,通常,通常,通常,通常
2020-03-13,医療法人社団則天会　逗子病院,http://www.zushi.jp/,35.2974,139.5955,通常,通常,通常,なし
2020-03-13,医療法人社団柏信会　青木病院,http://aoki-hospital.or.jp/,35.2925,139.591,通常,通常,通常,なし
2020-03-13,三浦市立病院,http://www.city.miura.kanagawa.jp/byouin/,35.1448,139.6276,通常,通常,通常,通常
2020-03-13,西湘病院,http://www.seishou.or.jp/,35.2649,139.1601,通常,通常,通常,通常
2020-03-13,医療法人社団帰陽会　丹羽病院,http://www.kiyoukai.jp/niwahosp/,35.261,139.1516,通常,通常,通常,通常
2020-03-13,独立行政法人国立病院機構箱根病院,https://hakone.hosp.go.jp/,35.2475,139.1288,通常,通常,通常,通常
2020-03-13,太陽の門,https://kazamatsurinomori.or.jp/,35.2489,139.1315,通常,通常,一部制約あり,なし
2020-03-13,医療法人社団三暉会　永井病院,http://www.nagai.or.jp/,35.2781,139.1816,通常,通常,通常,通常
2020-03-13,小田原市立病院,http://www.city.odawara.kanagawa.jp/hospital/,35.2678,139.1515,通常,なし,通常,通常
2020-03-13,医療法人尽誠会　山近記念総合病院,https://www.yamachika-hp.jp/,35.2767,139.2037,通常,通常,通常,通常
2020-03-13,医療法人小林病院,http://www.kobayashihp.or.jp/,35.2536,139.1587,通常,通常,通常,通常
2020-03-13,公益財団法人積善会　曽我病院,https://www.soga-hp.com/,35.303,139.1812,通常,通常,通常,通常
2020-03-13,特定医療法人清輝会　国府津病院,http://www.seikikai.or.jp/,35.2835,139.1985,通常,通常,通常,なし
2020-03-13,医療法人同愛会　小澤病院,https://www.ozawa-hospital.com/,35.2519,139.1589,通常,通常,通常,通常
2020-03-13,医療法人邦友会　小田原循環器病院,http://ojh.or.jp/,35.2883,139.1762,通常,通常,通常,通常
2020-03-13,特定医療法人社団研精会　箱根リハビリテーション病院,https://www.kensei-hakone.com/,35.265,139.0178,通常,なし,通常,なし
2020-03-13,一般財団法人生活保健協会　湯河原中央温泉病院,http://www.yugawara-hp.com/,35.1513,139.112,通常,なし,通常,なし
2020-03-13,湯河原胃腸病院,https://yugawara-icho.or.jp/,35.1435,139.1041,通常,通常,通常,通常
2020-03-13,独立行政法人　地域医療機能推進機構　湯河原病院,https://yugawara.jcho.go.jp/,35.1444,139.0785,通常,通常,通常,通常
2020-03-13,大内病院,http://oouchi-hp.com/,35.3133,139.116,一部制約あり,一部制約あり,一部制約あり,一部制約あり
2020-03-13,医療法人社団明芳会　　北小田原病院,http://www.ims.gr.jp/kitaodawara/,35.3308,139.0601,通常,通常,通常,なし
2020-03-13,日野原記念ピースハウス病院,https://www.peacehouse.jp/,35.3337,139.2385,なし,なし,通常,なし
2020-03-13,医療法人藤誠会　佐藤病院,https://www.sato-hsp.jp/,35.3262,139.1534,通常,通常,通常,通常
2020-03-13,神奈川県立足柄上病院,http://ashigarakami.kanagawa-pho.jp/,35.3459,139.1438,通常,なし,通常,通常
2020-03-13,厚木佐藤病院,http://www.touwakai.com/,35.4334,139.3121,一部制約あり,一部制約あり,通常,一部制約あり
2020-03-13,相州病院,http://www.soushu.jp/,35.5061,139.3088,通常,なし,通常,なし
2020-03-13,仁厚会病院,http://www.jinkohkai.or.jp/medical.html,35.4407,139.3607,通常,通常,通常,通常
2020-03-13,神奈川リハビリテーション病院,https://www.kanariha-hp.kanagawa-rehab.or.jp/,35.4402,139.2962,通常,なし,通常,なし
2020-03-13,医療法人沖縄徳洲会　湘南厚木病院,https://www.shonan-atsugi.jp/,35.4327,139.3536,通常,通常,通常,通常
2020-03-13,医療法人仁愛会　近藤病院,https://www.kondo-hp.jp/,35.4445,139.3699,一部制約あり,一部制約あり,通常,通常
2020-03-13,東名厚木病院,https://www.tomei.or.jp/hospital/,35.4259,139.3542,通常,通常,通常,通常
2020-03-13,医療法人弘徳会　愛光病院,http://www.aikou-hospital.or.jp/,35.4513,139.3565,通常,通常,通常,通常
2020-03-13,厚木市立病院,https://www.atsugicity-hp.jp/,35.4489,139.3602,通常,通常,通常,通常
2020-03-13,医療法人鉄蕉会　亀田森の里病院,http://www.kameda-morinosato.com/ja/index.html,35.4463,139.3103,通常,通常,通常,通常
2020-03-13,神奈川中央病院,https://kanagawachuo-hospital.com/,35.4912,139.3666,なし,なし,通常,なし
2020-03-13,医療法人社団葵会 ＡＯＩ七沢リハビリテーション病院,http://www.aoikai.jp/nanasawa-reha/,35.4479,139.292,一部制約あり,なし,通常,なし
2020-03-13,湘陽かしわ台病院,http://syokashi-hp.or.jp/,35.4643,139.4163,通常,通常,通常,通常
2020-03-13,社会医療法人ジャパンメディカルアライアンス　海老名総合病院,http://ebina.jinai.jp/,35.4474,139.3856,通常,通常,通常,通常
2020-03-13,医療法人社団神愛会　オアシス湘南病院,http://www.shinnaikai-medical.or.jp/,35.4197,139.3915,一部制約あり,なし,一部制約あり,なし
2020-03-13,医療法人社団一真会　座間厚生病院,http://www.zamaayase-ishikai.or.jp/publics/index/17/,35.4903,139.4193,通常,通常,一部制約あり,なし
2020-03-13,医療法人興生会　相模台病院,https://www.sagamidai.com/,35.5069,139.4281,通常,通常,通常,通常
2020-03-13,医療法人社団昌栄会　相武台病院,https://www.smg-net.com/soubudai/,35.5059,139.4118,通常,通常,一部制約あり,通常
2020-03-13,社会医療法人ジャパンメディカルアライアンス　座間総合病院,https://zama.jinai.jp/,35.4942,139.4007,通常,通常,通常,通常
2020-03-13,愛川北部病院,http://hokubu.or.jp/hp/,35.5303,139.3219,通常,通常,通常,通常
2020-03-13,医療法人社団増田厚生会清川遠寿病院,http://kiyokawa-enjyu.com/,35.49,139.2734,停止,停止,一部制約あり,なし
2020-03-13,南大和病院,http://www.minamiyamato-hosp.or.jp/,35.4331,139.4695,一部制約あり,一部制約あり,一部制約あり,一部制約あり
2020-03-13,医療法人徳洲会　大和徳洲会病院,https://www.yth.or.jp/,35.4689,139.4581,通常,通常,通常,通常
2020-03-13,みどり野リハビリテーション病院,http://www.midorino-hp.jp/,35.5022,139.4455,通常,通常,通常,なし
2020-03-13,社会医療法人三栄会中央林間病院,https://www.hospital-crg.net/,35.5084,139.446,通常,通常,通常,通常
2020-03-13,医療法人正史会　大和病院,http://yamato-hospital.or.jp/,35.479,139.4575,通常,通常,通常,通常
2020-03-13,大和市立病院,https://www.yamatocity-mh.jp/,35.4868,139.4592,通常,通常,通常,通常
2020-03-13,医療法人社団哺育会　桜ヶ丘中央病院,http://www.sakura-hp.or.jp/,35.4515,139.4648,通常,通常,一部制約あり,通常
2020-03-13,愛育病院,http://www.aiiku-hos.or.jp/,35.4967,139.4444,通常,通常,通常,なし
2020-03-13,大和成和病院,https://www.fureai-g.or.jp/seiwa/,35.4952,139.4355,通常,通常,通常,通常
2020-03-13,医療法人社団柏綾会　綾瀬厚生病院,https://www.fureai-g.or.jp/ayase-hp/,35.4329,139.4309,通常,通常,通常,通常
2020-03-13,医療法人社団 協友会 横浜鶴見リハビリテーション病院,https://yt-reha.jp/,35.4979,139.6823,通常,通常,通常,通常
2020-03-12,湘陽かしわ台病院,http://syokashi-hp.or.jp/,35.4643,139.4163,通常,停止,一部制約あり,一部制約あり
2020-03-12,南大和病院,http://www.minamiyamato-hosp.or.jp/,35.4331,139.4695,一部制約あり,一部制約あり,一部制約あり,一部制約あり
2020-03-12,湘南東部総合病院,https://www.fureai-g.or.jp/toubu/,35.3475,139.3923,通常,通常,通常,通常
2020-03-12,医療法人社団明芳会イムス横浜狩場脳神経外科病院 ,https://www.karibanouge.com/,35.4337,139.5764,通常,通常,通常,通常
2020-03-12,医療法人陽風会　高台病院,http://youfuukai.or.jp/,35.3499,139.1128,通常,通常,通常,なし
2020-03-12,赤枝病院,http://www.akaedakai.com/akaedahp/index.html,35.5015,139.5,通常,通常,通常,なし
2020-03-12,医療法人丹沢病院,https://www.tanzawahp.or.jp/,35.3908,139.1829,通常,通常,通常,通常
2020-03-12,くらた病院,http://www.kuratakai.or.jp/clinic/index.html,35.3607,139.3528,一部制約あり,一部制約あり,なし,なし
2020-03-12,医療法人社団仁和会　さがみ仁和会病院,http://www.jinwakai.com/,35.5773,139.3779,通常,通常,通常,通常
2020-03-12,栄聖仁会病院,http://seijinkai-sakae.jp/,35.3547,139.5515,通常,通常,一部制約あり,なし
2020-03-12,生麦病院,http://www.namamugi-hp.jp/,35.4928,139.6669,通常,通常,通常,なし
2020-03-12,宗教法人野村病院,http://nomura-byoin.jp/,35.4379,139.6272,通常,通常,通常,なし
2020-03-12,新横浜リハビリテーション病院,https://syr-h.com/,35.4978,139.5972,通常,通常,通常,なし
2020-03-12,医療法人社団三喜会　鶴巻温泉病院,http://www.sankikai.or.jp/tsurumaki/,35.3829,139.2797,一部制約あり,なし,通常,なし
2020-03-12,重症心身障害児（者）施設横浜療育医療センター,http://www.jyuuairyouikukai.or.jp/yokoryo/home.html,35.4558,139.5643,通常,なし,なし,なし
2020-03-12,ふれあい東戸塚ホスピタル,http://www.fureai-g.or.jp/ht-hosp/,35.4381,139.5495,通常,通常,通常,通常
2020-03-12,医療法人杏林会　八木病院,https://kyourinkai-yagi.com/,35.3725,139.2263,通常,一部制約あり,通常,通常
2020-03-12,医療法人新光会　生田病院,http://www.ikuta-hp.jp/,35.6057,139.5253,通常,通常,通常,なし
2020-03-12,医療法人社団悠心会　森田病院,https://userweb.pep.ne.jp/moritahp/,35.5902,139.2314,通常,通常,通常,通常
2020-03-12,昭和大学藤が丘病院,http://www.showa-u.ac.jp/SUHF/index.html,35.5449,139.5292,通常,通常,通常,通常
2020-03-12,川崎市立川崎病院,http://www.city.kawasaki.jp/32/cmsfiles/contents/0000037/37856/kawasaki/index.html,35.5267,139.7059,通常,なし,通常,通常
2020-03-12,聖マリアンナ医科大学　東横病院,http://marianna-toyoko.jp/,35.5747,139.6577,通常,通常,通常,通常
2020-03-12,医療法人社団青葉会　牧野リハビリテーション病院,https://makino-reha.jp/,35.5058,139.5711,通常,なし,通常,なし
2020-03-12,社会医療法人財団　石心会川崎幸病院,https://saiwaihp.jp/,35.5284,139.6922,通常,通常,通常,通常
2020-03-12,医療法人明和会　亀田病院,https://www.kameda-hp.jp/,35.4555,139.6239,通常,通常,通常,通常
2020-03-12,鈴木病院,https://www.suzuki-hp.ne.jp/,35.3071,139.5014,通常,通常,通常,通常
2020-03-12,大船中央病院,https://www.ofunachuohp.net/,35.3518,139.5378,通常,通常,一部制約あり,通常
2020-03-12,大船中央病院,https://www.ofunachuohp.net/,35.3518,139.5378,通常,通常,一部制約あり,通常
2020-03-12,医療法人財団明理会　相原病院,https://aihara-hp.jp/,35.5989,139.3171,通常,通常,通常,なし
2020-03-12,独立行政法人労働者　健康安全機構　横浜労災病院,https://www.yokohamah.johas.go.jp/,35.5111,139.6109,通常,通常,通常,通常
2020-03-12,十愛病院,http://www.jyuai.com/index.html,35.439,139.5493,通常,なし,通常,なし
2020-03-12,湘南泉病院,http://www.hoyukai.org/shonan-izumi/byoin/index.htm,35.4419,139.5112,通常,通常,通常,通常
2020-03-12,医療法人徳洲会　　湘南藤沢徳洲会病院,https://fujisawatokushukai.jp/,35.3412,139.4446,通常,通常,通常,通常
2020-03-12,独立行政法人　地域医療機能推進機構　横浜保土ケ谷中央病院,https://hodogaya.jcho.go.jp/,35.4727,139.5835,通常,なし,通常,通常
2020-03-12,神奈川県厚生農業協同組合連合会　相模原協同病院,http://sagamiharahp.openersv.work/,35.5959,139.3407,一部制約あり,一部制約あり,通常,通常
2020-03-12,神奈川県立病院機構　神奈川県立こども医療センター,http://kcmc.kanagawa-pho.jp/,35.4213,139.5789,通常,なし,通常,通常
2020-03-12,聖マリアンナ医科大学病院,https://www.marianna-u.ac.jp/hospital/,35.6007,139.5488,通常,通常,通常,通常
2020-03-12,川崎市立多摩病院,http://marianna-tama.jp/,35.6198,139.5725,通常,通常,通常,通常
2020-03-12,市ヶ尾病院,https://ichigaohp.jp/,35.548,139.54,通常,通常,通常,なし
2020-03-12,秦野赤十字病院,http://hadano-jrc.jp/,35.3608,139.2294,通常,なし,通常,通常
2020-03-12,神奈川県立がんセンター,http://kcch.kanagawa-pho.jp/,35.4682,139.5262,通常,なし,通常,なし
2020-03-12,大倉山記念病院,https://omh.or.jp/,35.5256,139.6335,通常,通常,通常,通常
2020-03-12,医療法人社団明芳会　横浜旭中央総合病院,https://www.ims-yokohama-asahi.jp/,35.5079,139.4975,通常,通常,通常,通常
2020-03-12,一般財団法人同友会　藤沢湘南台病院,http://www.fj-shonandai.jp/,35.417,139.4702,通常,通常,通常,通常
2020-03-12,横浜市立みなと赤十字病院,http://www.yokohama.jrc.or.jp/,35.4366,139.664,通常,通常,通常,通常
2020-03-12,医療法人社団一成会　たちばな台病院,https://tachibanadai-hp.com/,35.554,139.5137,通常,通常,通常,通常
2020-03-12,北里大学病院,https://www.kitasato-u.ac.jp/khp/,35.5674,139.2666,通常,通常,通常,通常
2020-03-12,京浜総合病院,https://keihin-ghp.or.jp/,35.5859,139.6311,通常,通常,通常,通常
2020-03-12,医療法人研水会　高根台病院,http://www.kensuikai.or.jp/takanedai/,35.3279,139.3106,通常,なし,通常,なし
2020-03-12,相模原療育園,http://www.jikeiryouikukai.or.jp/,35.5437,139.4222,一部制約あり,なし,通常,なし
2020-03-12,医療法人社団哺育会　桜ヶ丘中央病院,http://www.sakura-hp.or.jp/,35.4515,139.4648,通常,通常,一部制約あり,通常
2020-03-12,横浜ほうゆう病院,http://www.hoyukai.org/yokohama-hoyu/,35.4786,139.5104,通常,なし,なし,なし
2020-03-12,メンタルホスピタルかまくら山,https://mumingroup.jp/kamakurayama/,35.3176,139.5243,通常,なし,通常,なし
2020-03-12,湘南中央病院,https://www.swg.or.jp/,35.3428,139.4497,通常,通常,通常,通常
2020-03-12,一般財団法人聖マリアンナ会東横惠愛病院,https://www.st-marianna.com/,35.575,139.5825,通常,通常,通常,なし
2020-03-12,医療法人社団明芳会　江田記念病院,https://www.ims.gr.jp/edakinen/,35.5595,139.553,通常,通常,通常,なし
2020-03-12,公立大学法人　横浜市立大学附属病院,https://www.yokohama-cu.ac.jp/fukuhp/,35.3434,139.6512,通常,なし,通常,通常
2020-03-12,医療法人社団三成会　新百合ヶ丘総合病院,http://www.shinyuri-hospital.com/,35.6038,139.4991,通常,通常,通常,通常
2020-03-12,東海大学医学部付属病院,https://www.fuzoku-hosp.tokai.ac.jp/,35.4068,139.3152,通常,通常,通常,通常
2020-03-12,神奈川県厚生農業協同組合連合会　伊勢原協同病院,http://www.iseharahp.com/,35.4031,139.3162,通常,通常,通常,通常
2020-03-12,湘南第一病院,http://shonan-daiichi.jp/,35.3952,139.4689,一部制約あり,一部制約あり,通常,通常
2020-03-12,医療法人小林病院,http://www.kobayashihp.or.jp/,35.2536,139.1587,通常,通常,通常,通常
2020-03-12,茅ヶ崎新北陵病院,https://www.fureai-g.or.jp/hokuryou/,35.3688,139.4127,通常,通常,通常,なし
